title,content,href
고양이 중성화 오줌,고양이 중성화 한지 몇 시간 안 지났는데 자꾸 자면서 오줌싸네요 원래 이런 건가요? 그리고 붕대 때문에 잘 못 걷는 건지 마취가 덜 풀려서 잘 못걷는 건지 모르겠어요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492178500&qb=6rOg7JaR7J20&enc=utf8
고양이 피부병 뭘까요,길고양이입니다귀 옆 목덜미 따라서 쭉 털이 빠지고 피부병이 생겼어요처음에는 다른 고양이한테 물린줄 알았는데 어느순간 반대쪽도 그렇게 되는거 보고 피부병 같다는 생각이 들어요계속 긁어서 더 심해지는거같은데 링웜은 아닐지 걱정돼요한달정도 된거같아요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492474966&qb=6rOg7JaR7J20&enc=utf8
고양이 식음전폐,키우는 고양이(3살) 아기가 십자인대가 끊어져서 수술한지 일주일 됐어요토요일날 퇴원했는데 물도 잘 안 마시고 밥은 아예 안 먹네요혹시 몰라서 다시 병원 갔더니 장에 변이 가득 차서 일단 변비약 먹이고 지켜봤는데 오늘 변도 보고 물도 조금은 마셨는데 여전히 아무것도 안 먹어요간식이나 습식캔을 까서 보여주니까 냄새 조금 맡다가 입맛 다시긴 하는데 절대 먹진 않는데 왜 이럴까요…,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492157444&qb=6rOg7JaR7J20&enc=utf8
고양이 잇몸에서 피가 나요,평소처럼 양치를 시키는데 뭔가 이상해서 보니까 피가 나고 있었어요ㅜㅠ 당장 병원에 가야하는 사안일까요?ㅜㅜ 아기는 5개월 된 고양이예요..,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492063558&qb=6rOg7JaR7J20&enc=utf8
"고양이 미용 후 병원비 청구, 법적 대응 가능할까?","고양이 미용사입니다.(무마취 미용) 보호자가 미용때문에 고양이가 아프다고 병원비의 50%를 청구합니다. 어찌하는게 좋을지 법적인 의견을 구하고 싶습니다.2월 25일 - 고양이 미용.2월 28일 - 보호자가 고양이 하반신 마비 증상으로 병원에 대려감.2월 30일 - 보호자가 미용 스트레스가 원인이라며 병원비 50%를 청구함. 3월 10일 - 보호자가 동물병원 진료기록부를 보여주며 미용 스트레스가 원인이라며 병원비를 재차 정구함. 고양이는 현재 완치 상태임.진료기록부 내용 : 비대성 심근병증에서 나타나는 증상이다. 다만 심한 스트레스로 인해 일시적 심근 비대병증이 나타났을 수 있다.보호자 주장 - 고양이가 심하게 울었으면 거부의사를 보인건데 미용사가 강압적으로 미용을 진행 했다. 병원에서도 일시적 스트레스에 의한 증상일수 있다 하니, 강압적인 미용이 원인인 거 같다. 1차 병원 진료 후 2차 다른 병원에 갔는데, 비대성 심근병증은 아닌거 같다는 의사 진단이 있다. 그러므로, 기저질환에 의한 문제는 아니고 미용이 원인이다.우리측 미용사 입장 - 미용 전에 보호자에게 고양이 기저질환이 있는지, 컨디션은 좋은지 물어봤으나 사전 알림 내용은 없었다.고양이가 심하게 울긴 했으나, 무마취 미용의 특성상 대부분의 고양이들이 심하게 거부 의사를 표한다.2년 넘게 미용 일을 해 왔는데 이런 일은 처음이며, 특별히 해당 고양이만 강압적으로 대하진 않았다.그런데 이런 일이 생겼다는 것은 아무리 생각해도 해당 고양이의 기저 요인이 큰 원인이다.미용 다음날(26일) 보호자와 문자로 고양이의 상태를 체크했으며, 아무 문제 없이 잘 지낸다는 답장을 받았다. 그런데 3일 후 병원 간게 미용 문제라 하니 받아들이기 어렵다.   관련태그: 기타 재산범죄, 고소/소송절차",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60215&docId=492409892&qb=6rOg7JaR7J20&enc=utf8
고양이 질문이에요 ㅜㅜㅜ,저번에도 이 질문 바탕으로 올렷엇는데 고양이가 묽은 변을 자주 본다고요. 괜찮은 변을 본 적은 이주일에 한번 아니면 거의 다 묽은 변을 봐요. 묽은 변 때문에 간식을 아예 잘 안주고 주고 싶어도 못 주고.. 요즘들어 고양이가 간식을 자주 못 먹어서 스트레스를 받지 않을까 이것또한 걱정인데 아무래도 사료 문제일까요? 이주일에 한번 멀쩡한 변을 보는 것도 이제 거의 없어요 ㅠㅠ 다 똑같이 묽은 변만 보네요.. 병원도 데려가보긴 할텐데 아무래도 사료 문제겠죠? 문제의 해결과 묽은 변 안볼 수 있는 건강한 사료 추천해주세요…,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491931073&qb=6rOg7JaR7J20&enc=utf8
고양이 기생충??,키우는 고양이가 입에 뭐가 걸려서 막 씹고 있길래 봤더니 아래 사진 같은 게 나왔는데 생긴게 무슨 연가시? 기생충? 뭐 이런거 같이 생긴거에요 ㅠ이게 뭔지 아시는분 계실까요잘 안끊어지고 살짝 누르스름해요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491368727&qb=6rOg7JaR7J20&enc=utf8
고양이 가래 재채기 약,안녕하세요 고양이 전문가분들께 도움 구합니다ㅠㅜ 지리산자락에 살면서 밥주는 산고양이가 있는데요 한 두세달 전부터 골골소리가 좀 이상하고 재채기를 하더라구요 사람이 없을땐 아무문제 없어 보이는데 예쁘다고 좀 만져주고 하면 기분좋아서 골골골 하잖아요? 그때 가래끓는 소리가 좀 나면서 재채기를 해요 힘들어 하는 것 같아서 만져주지도 못하고요ㅠㅠ 귀랑 털도 깨끗하고 세수도 잘해서 눈곱도 잘 없어요 콧물은 안나구요 밥도 잘먹고(엄청) 추워지면서 미지근한 물도 챙겨주면 잘 마셔요 사람손은 타는데 어디 데리고 가지는 못하겠어요 병원에서 약을 처방받을 수 있나요? 호흡기질환 같은 걸까요..? 완전히 책임질수도 없어서 사실 크게 정 안주려고 하는데 밥챙겨주다보니 또 그게 안되네요 혹시 정보가 있으시다면 도움 부탁드려요!,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491412239&qb=6rOg7JaR7J20&enc=utf8
고양이 사료 토 (토 사진이 있어요 주의해주세요),"고양이가 사료를 먹고 자꾸 토를 합니다. 토를 한지는 꽤 됐습니다. 다른 고양이를 데려오면서 합사가 잘 안되었었는데, 그때 스트레스를 엄청 받은 것 같습니다. 그이후로 일주일에 6번 이상은 사료를 그대로 토를 합니다. 사료를 먹을때도 씹어먹지 않고 급하게 먹어서 토를 하면 사료가 그대로 나옵니다. 슬로우 식기를 사용하면 밥을 안먹고 시간마다 밥을 배식해주기엔 집에 한가한 사람이 없습니다. 해결법 좀 알려주세요.",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491855843&qb=6rOg7JaR7J20&enc=utf8
3살 정도 된 고양이가 한 번에 토를 너무 많이 했어요.,한번도 이런적 없었는데 오늘 새벽에 갑자기 토하는 소리가 나서 일어났는데 이미 여러번 토한 자국이 있었습니다.처음엔 사료토를 한 거 같고 점점 흰색 물토?를 하더니 마지막쯤 토는 거의 노란색 토를 했습니다. 2일 전에 아빠께서 비요뜨 막 입에 묻히셔서 소량의 비요뜨를 먹었는데 그게 문제였던 걸까요? 보니까 토를 한 뒤부터 오줌이랑 똥은 안 싼 거 같고 그 전엔 잘 쌌고 잘 먹고 잘 마셨습니다. 심지어 이미 토를 했으면서 또 사료를 먹고 다시 토하더라고요. 진짜 아주 조금 토한 거까지 다 합치면 10번 이상의 토를 한 거 같아요. 병원을 가야하긴 하는데 저희 집이랑 너무 멀어서 고양이가 많이 스트레스받아 하고 멀미도 하던데 바로 병원에 가야 할까요?ㅠㅠ 조금 더 지켜보자니 설날이라서 5일은 병원이 쉬는데 지금 제가 바로 할 수 있는 게 뭐가 있을까요? 일단 오늘 당장 병원을 갈 수는 있습니다! 고양이 상태가 별로라 좀 그렇지만 병원 방문 가능합니다.,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491948351&qb=6rOg7JaR7J20&enc=utf8
고양이 건강검진...,고양이 건강검진이랑 스케일링 하고 온 뒤로 2틀 째까지는 밥 잘 먹고 잘 돌아다녔는데 3일 째부터 토하고 계속 침흘리고 평소에 안 하는 울음소리로 계속 울고 다니고 밥이랑 물도 아예 안 먹어요 화장실도 며칠째 안 가고요 건강검진에서는 아무 문제 없다고 나왔었는데 진료나 스케일링이 잘 못 된 걸까요? 한번도 이런 적 없고 워낙 얌전했던 아이라 너무 걱정입니다 병원에 물어보니 그냥 스트레스 때문이라 그러는데 검진하고 이런적이 없었어서요 4일째 이래서 걱정입니다,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492287825&qb=6rOg7JaR7J20&enc=utf8
고양이 사료토,오늘 밤 11시부터 고양이가 사료토를 5번정도 했는데 지금은 쩝쩝대다가 자고있어요ㅠㅠㅠㅠ 사료 덩어리를 그대로 토해냈는데 몇개월전에 몇번하고 사료접시 바꾸고(높이조절되는걸로) 나서는 한동안 토 안했었거든요?ㅠㅠㅠㅠ 근데 오늘 갑자기 어제까지 멀쩡한 똥싸고 잘먹고 하다가 이게 무슨일인지.. 아침에 바로 병원 가야하는 상황인지.. 이런적이 처음이라서요 ㅠㅠ 보통 2번하고 마는데ㅠㅠㅠㅠㅠㅠ,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491800093&qb=6rOg7JaR7J20&enc=utf8
고양이 기침? 헛구역질? 구토? 왜이러는 건가요ㅠㅠㅠ,고양이가 동영상에 보이는 것처럼 수십초간 반복하다 안 하고 또 짧게 하다가 안 하는데 이렇게 배 속에서부터 끌어오는 듯한 기침은 왜 이러는 걸까요?ㅠㅠ 토는 안 하네요ㅠ,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492257517&qb=6rOg7JaR7J20&enc=utf8
저희집 고양이 어떤가요??,저희집 고양이가 방광염이 있는데 최근에 다시 재발했단말이에요.그래서 병원에서 치료받고 어제 병원가서 주사도 맞고 왔는데 오늘 아침에 화장실을 갔는데 확인해보니까 너무 깨끗한거에요.2번정도 갔는데도 그치만 밥도 잘먹고 물도 많이 먹었어요.만져주면 평소처럼 그르릉도 하고 이게 이렇게 생각이 계속 들다보니까 행동도 평소랑 달라진거 같고 어떻하나요???,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491344103&qb=6rOg7JaR7J20&enc=utf8
고양이 토,1살 고양이가 토를 자주 하는데 왜그럴까요ㅠㅠ? 간식 잘 안 주고 밥은 자동급식기로 하루 세 번 줍니다..ㅠㅠ본인 음식 아니면 입도 안 대는 애라 뭐 잘못 먹어서 그런 것 같지도 않고.. 털갈이에 헤어볼 토를 자주 하나요?ㅠ 장모종이긴 합니다ㅠㅠ아ㅏ 근데 헤어볼이면 덩어리가 나와야 하지 않나요? 덩어리는 없는데.. 사료가 안 맞는 걸까요ㅠㅠ,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491420214&qb=6rOg7JaR7J20&enc=utf8
"고양이 3,4일 혼자 있어도되나요?","고양이 한마리 키우는데 집에 3, 4일정도 혼자 있어도 괜찮을까요…혼자 있어도 많이 문제가 될까요??우울증이 걸린다던지..4일정도 혼자 있어도 될까요???이틀정도 집을 비웠을때는 생각보다 잘있었어요",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491336584&qb=6rOg7JaR7J20&enc=utf8
고양이 중성화 수술,안녕하세요7살 고양이 전체 피검사지인데 중성화 진행해도 되나요?혈청이 빠진게 있다는데 중성화 수술시에 필수로 해야하는 건가요?,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491944377&qb=6rOg7JaR7J20&enc=utf8
고양이 목 상처,며칠전에 고양이 목에 상처가 났는데 처음에는 그냥 다른 고양이랑 싸워서 생긴 상처인줄 알고 피만 닦아줬는데 오늘 확인해보니까 이상한 냄새도 나고 딱지가 생겼어요 심각한건가요? 동물병원 꼭 데려가야하는정도인가요? 그정도는 아니라면 어떤 약 발라주는게 괜찮을까요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492237707&qb=6rOg7JaR7J20&enc=utf8
고양이가 자꾸 토해요,"4개월 된 고양이가 2일 전 머리끈을 삼키고 머리끈을 다 토해냇는데도 많이는 아니지만 2번씩 공복토, 사료토를 하네요 ㅠㅠ 기력이 없는건 아니구요.. 내일은 동물 병원이 문을 닫아서... 갑자기 안 좋아지는 건 아니겠죠 ㅠㅠ? 구토 색은 투명하거나 연한 갈색, 사료 토입니다",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491418998&qb=6rOg7JaR7J20&enc=utf8
고양이 발톱 지간염? 검은 껍질,1살이 안된 고양이 입니다발톱을 깎이려고 보니 검은 점같은 각질들이 발톱 사이에 덕지덕지 붙어있어요한쪽만 그런게 아니라 다른쪽 다리에도 군데군데 있습니다지간염의심되는데 맞을까요? 맞다면 돈을 마련해야해서 병원 치료 비용이 어느정도 되는지 알고싶어요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492378852&qb=6rOg7JaR7J20&enc=utf8
저희집 고양이 털색이 이상해요,저희집 고양이 털 일부가 희연데 이거 어디 아파서 그런 걸까요...? 아니면 별 문제 없나요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491751193&qb=6rOg7JaR7J20&enc=utf8
고양이 귀 상처,저희집 고양이 귀에 어느순간 피멍 든 것처럼 검정색 점이 생기고 근처에 상처가 있는데 이건 어디에 찍힌 걸까요?반대쪽 귀에도 검정색 점 같은 게 생기려고 해서 귀를 털다가 상처를 난건지 신경을 안써도 되는건지 모르겠는데 계속 걱정이 되어서 문의드려요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492327171&qb=6rOg7JaR7J20&enc=utf8
암컷 고양이 중성화 비용,암컷 고양이 1~2살 정도 되는데 발정기가 온 것 같아요.. 명절 끝나고 중성화 시키려고 하는데 병원마다 다르겠지만 중성화 비용이 대략 어느정도 들까요? 덤탱이 맞고 싶지 않아서요 ㅠㅠㅠ 수원 용인 쪽에 잘하는 병원 추천도 좋아요 가격이 안 비쌌으면 좋겠어요..,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491900077&qb=6rOg7JaR7J20&enc=utf8
고양이 기침,고양이가 영상처럼 기침을 하는데 당장 응급실을 가야 할 상황일까요?? 기침은 아침부터 시작했고 아침에 먹은 밥도 다 토했습니다.. 명절이라 원래가던 병원에 목요일에야 갈 수 있는데 응급실에 지금 당장 가야할지 목요일까지 기다려도 괜찮을지 궁금합니다..!,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492009658&qb=6rOg7JaR7J20&enc=utf8
고양이 배에 상처? 아토피?,3일전에 고양이가 그루밍도 많이하고 고양이 배에 이런게 생겨서 오늘 병원가려고 했는데요. 오늘 다시보니까 상처?같은게 거의 가라안고 그위에 털도 다시 났더라고요. 그루밍도 정상적으로 하고요. 그래서 병원 안갔는데요… 저건 대체 왜 났던 건가요?,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=490332371&qb=6rOg7JaR7J20&enc=utf8
고양이 눈 위 눈썹 부분 빨개짐,오늘 오전부터 고양이가 눈 위 (귀 바로 밑부분) 털 없는 부분이 빨개젔어요. 한쪽만 이러는데 알러지인건가요? 아니면 어디 부딪혀서 다친 걸까요?ㅠㅠ,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492454197&qb=6rOg7JaR7J20&enc=utf8
생후 2개월에서 3개월 되가는 아기고양이 사료,"건식 사료를 먹야하나요? 습식사료를 먹여야 하나요 또 건식사료를 먹인다면 물에 불려서 먹여야할지, 그리고 아기고양이 전용 사료도 추천 부탁드려요!",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=490408835&qb=6rOg7JaR7J20&enc=utf8
고양이 링웜,저희집 고양이 발 뒷꿈치에 털이 없는데 이게 뭔가요…귀쪽에도 털이 아주조금 점찍은것 처럼 없어요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492153885&qb=6rOg7JaR7J20&enc=utf8
고양이 욕창 수컷남자애 중요부위 양옆..?,고양이 스코티쉬폴드 두마리를 키우고있는 집사입니다.첫째가 유전병이 심해서 척추가 살짝 휘고 아파요 하루 집을 비우고 집에 오니 침대며 쇼파며 피가 뭍어있어 보니 소중이 양 옆으로 까져있더라고요 너무놀래서 야간병원갔더니 욕창이라고 주사놔주고 항생제 약이랑 연고 처방해주셨어요 제 질문은 -의사선생님이 귀저기를 채워놓으래서 채워놨는데 평일에 제가 아침에 일을나가서 저녁에 오면 볼일도 못보고 어떻게 하는게 나을지..-욕창 빨리 낳는 방법-다리부위였다면 붕대같은거 솜으로 덧대서 둘러줄텐데 중요부위 양 옆이라 뭘 덧댈수도 없으니.. 창의력 발휘해서 어떻게 붕대를 덧대거나 해결방안을 주시는분께 카톡으로 배민기프티콘 드릴게요 부탁드립니당,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492312128&qb=6rOg7JaR7J20&enc=utf8
고양이 방광염 증상 병원 가야할까요?,"8살 된 고양이 키우는 집사 입니다.원래 방광염을 가지고 있어서 요도에 슬러지가 있음. 계속 처방사료를 먹고 살고 있고 1년에 한번씩은 겨울쯤 꼭 방광염 증상이 나타나요.그 때 마다 병원에 바로 데려가서 약(스트레스완화) 먹였고 바로 나아졌어요.근데 이번에 1월 8일쯤 증상이 나타나서 물을 많이 먹였고 바로 오줌 크기가 커지길래 아예 못 싸는건 아니구나 하고 물 아침 저녁으로 간식타서 챙겨주고 계속 체크 했습니다.근데 이번에 처음으로 오버그루밍인지 한쪽 팔에 털빠짐이 있더라구요ㅠ 그리곤 큰 감자 (원래 소변 크기) 도 나오고 그러다 가끔 작은 감자 (방광염 증상 나타났을 때 보다는 큰 사이즈) 도 나오는데 병원에 가서 약 처방 받아오는게 나을지, 아니면 더 지켜보는게 나을 지 고민 됩니다.털빠짐 오버그루밍이 있어서 바로 가보는게 나을까요?",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491606181&qb=6rOg7JaR7J20&enc=utf8
사람먹는 기생충약 고양이 먹여도 되나요?,밖에서만 생활하던 고양이를 집에서 키우게 되엇는데기생충이 나왔어요오늘 일요일이라 근처 동물병원 문 연곳이 없는데약국에서 사람먹는 기생충약 사와서 먹여도 될가요 ???,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491560863&qb=6rOg7JaR7J20&enc=utf8
고양이 토,오늘 고양이가 토하기 전 증상을 좀 심하게 하더라고요. 근데 토는 안 나왔어요. 심각한 걸까요?,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492275545&qb=6rOg7JaR7J20&enc=utf8
저희집 고양이가..,올해.. 17살이 되었어요... 물론 8월이 되야하지만...... 그런데.. 작년인가? 그때부터 이상하게 빼빼 마르고...밥은 원래 잘안먹지만 먹고.. 달라진 점은 물을 엄청나게 자주 마신다는거에요.....원래 이렇지 않았는데.... 왜 이러는걸까요....?고양이들은 신장이 자주 나뻐진다고 하던데...고양이 신장영양제 같은걸 먹여도 괜찮을까요.....?나이가 많고... 말라서... 걱정이 많이 되요.....,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492459014&qb=6rOg7JaR7J20&enc=utf8
고양이 토,"고양이가 계속 토를 해요밥 먹는 소리 들리고 한 1-2초 있다가 바로 토 하는 소리가 들려요헤어볼은 아닌데 사료가 모양 그대로 나오고 노란색인데 오늘 묽은 액도 같이 나왔어요 저번주 일요일에 2번, 어제 두번, 오늘 두번 이렇게 했어요고양이 지금 6살이고 5.4키로 정도에요사료도 고양이 입양했을때부터 쭉 먹이던 사료에요저번에도 토 이렇게 자주는 아닌데 몇번해서 동물병원 데려갔더니 아무 문제 없다고 하셨거든요 그게 한 5달 정도 됐는데 지금 어떻게 해야될지랑 왜 그런지 알려주실수있나요",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492034288&qb=6rOg7JaR7J20&enc=utf8
고양이에게도 심장사상충 약을 먹여야 하나요?,"고양이를 집에서만 키우는데도 심장사상충약을 꼭 먹여야 할까요?고양이도 심장사상충 약을 먹어야 하나요?집에서만 사는 고양이가 심장사상충에 걸릴 수도 있나요?고양이 심장사상충 예방약은 어떤 종류가 있고, 얼마나 자주 먹여야 하는지 알고 싶어요.심장사상충 약 먹일 때 조심해야 할 건 없나요?",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491474328&qb=6rOg7JaR7J20&enc=utf8
고양이가 자꾸 토를 해요ㅜㅠ도와주ㅛㅔ요,고양이가 자꾸 물토?를 하고요 오늘만 5번정도 기운도 없고 입에서도 침을 계속 흘려요도와주세요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491694670&qb=6rOg7JaR7J20&enc=utf8
키우던 고양이가 죽었는데 귀쪽 털이젖어잇는이유 (털만 확대한 사진ㅇ),털이 젖어있었는데 이게 숨 거두면서 젖을수 있는건가요? 아니면 집에 다른 고양이가 있는데 혹시 그 아이가 하염없이 핥아준걸까요 다른곳은 앞발쪽이 조금 젖어있었어요...,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491662160&qb=6rOg7JaR7J20&enc=utf8
고양이 입가에 생긴 상처,"혼자 놀다 다친건지, 감염인건지 고양이 입가에 이런 상처가 생겼어요.  놔둬도 괜찮은지 궁금해요.",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492383656&qb=6rOg7JaR7J20&enc=utf8
고양이 소변 냉,이제 중성화 마치고 일주일정도 회복기 가진 고양이 암컷입니다 소변을 본 후 냉같은? 초록빛이 가끔 띄기도 하고 조금 냄새가 나서 환묘복을 입고있어 불편할까봐 닦아주려 봤는데 저렇더라구요ㅠㅠ 이게 무슨 병명일까요? 어디가 아픈건지ㅠㅠ.. 병원을 갈 예정이긴 한데 그 전에 좀 알고싶습니다..,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492422946&qb=6rOg7JaR7J20&enc=utf8
고양이 종괴 초음파/CT,오늘 11살 고양이 건강검진에서 초음파상 간 종괴 의심 소견이 나왔거든요그런데 노령묘이기도 하고.. 피검사 상 간수치 및 다른 수치 다 정상이고 생활하는데에도 활력도 좋고 체중감소도 없고 해서 다른 동물병원에서 복부초음파 한 번 더 해볼지 아니면 CT가 가능한 병원에서 바로 CT 찍어보는게 나을지 고민중이거든요 뭐가 좋을까요..ㅜㅜ,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491874287&qb=6rOg7JaR7J20&enc=utf8
고양이가 토를 연속으로 2번해요ㅠㅠ,(고양이가 2년 8개월 정도 됐어요) 고양이가 세달 전에 처음으로 토한 이후로 어제 오늘 토를 해요. 어제는 사료를 토했는데 오늘은 거품낀 약간 노란색이랑 사료처럼 보이는 녹색토를 했는데 문제가 있는 걸까요?ㅠㅠ 고양이가 사료를 많이 먹어서 그런 거 같기도 한테 평소에 안 그러다가 갑자기 토하니까 너무 걱정돼요ㅠㅠ(고양이가 사료를 많이 먹어서 비만이긴 합니다),https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491487865&qb=6rOg7JaR7J20&enc=utf8
이게 고양이 알레르기인가여??,제가 오늘 고양이 카페를 갔는데 막 비염처럼 코가 간지럽다가 제채기와 콧물이 엄청많이 나오고 눈이 가렵고 빨개졌어요. 이게 고양이 알레르기인가요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70306&docId=484858443&qb=6rOg7JaR7J20&enc=utf8
고양이가 잠을 안자요,계속 저랑 붙어서 잠을 잘려고 하고 저가 잠자다가 일어나면 고양이가 계속 피곤한대도 일어나서 저 따라다녀요 그리고 침대에서 저랑 같이잘때 빼고 무릎위에서만 잘려고 하는데 정상인가요?? 저가 일어나면 고양이도 잘자다가 저 깨는소리에 일어나요.,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=490962365&qb=6rOg7JaR7J20&enc=utf8
고양이 식후 구토 관련 문의드립니다.,"안녕하세요.5살 암컷 고양이 관련해서 문의드립니다. 1. 3~4일에 한 번 정도 토를 합니다.→ 하루에 1회이며, 하루에 여러 번 하지는 않습니다. 2. 거품토/위액토는 아니고, 소화되지 않은 사료 형태입니다. 3. 밥 먹고 5~10분 이내에 헛구역질을 여러 번 한 뒤 토합니다. 4. 토 후에는 무기력해지지 않고 바로 정상 활동합니다. 5. 배변/배뇨 모두 정상입니다. (설사 없음, 변 상태 좋음) 6. 평소 활동성 좋고, 놀이 반응 좋습니다. 7. 간식도 잘 먹고, 간식 소리 나면 바로 반응합니다. 8. 사료와 물도 스스로 잘 먹습니다. 9. 토 하는 빈도가 점점 증가하는 느낌은 아닙니다. 추가로, 최근 체중이 약간 가벼워진 느낌은 있으나, 외형상 큰 변화는 없어 보입니다. 이 경우 단순히 급하게 먹어서 생기는 식후 구토 가능성이 높은지, 아니면 검사를 받아보는 것이 좋을지 궁금합니다.",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492229480&qb=6rOg7JaR7J20&enc=utf8
아기고양이 피부병인가요?,아기고양이 원래는 상처가 있어서 항생제 먹고 그랬는데집에 있는 큰 고양이가 그루밍을 너무 세게 해서 인지 아님 길에서 온 고양이라 피부병이 나타난건지 궁금합니다.,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=489384794&qb=6rOg7JaR7J20&enc=utf8
고양이 발가락 사이에 딱지?,저희집 고양이 발가락 사이에 뭔가가 생겨서 보니 왼쪽 뒷발바닥만 저런게 있더라구요 혹시 피부병이나 습진일까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70111&docId=491974756&qb=6rOg7JaR7J20&enc=utf8
고양이 영양제 질문,"4개월차 고양이인데 잘 키워보고싶어요 심장, 장건강 유산균과심혈관 오메가3 한번에 하루에 한번씩 급여해도 될까요?",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491041310&qb=6rOg7JaR7J20&enc=utf8
고양이 알레르기 증상,제가 고양이를 키운지 4일차인데 첫번째 왔을때 제 방에 고양이 용품을 다 두고 고양이랑 문닫고 있었더니 코막히고 콧물나고 눈 빨개지고 간지럽고 심해서 다음날부터 고양이를 밖에두고 용품도 다 밖에 두니까 괜찮아진거같은데 이거 알러지 맞나요? 지금도 고양이랑 이ㅛ으면 기침나고 목이 쫌 칼칼한거 같긴해요 계속 키워도 될까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70115&docId=490247127&qb=6rOg7JaR7J20&enc=utf8
고양이 참치캔에 벌래,고양이 참치캔을 까서 반은 고양이 주고 반은 통에 담을라고 했는데 뒤적 이니까 벌래? 같은 기생충..? 같이 생긴 벌래가 있는데 내일 병원 가보는게 좋을까요?ㅠㅠ 아니면 집에 있는 심장 사사충 바르면 괜찮을까요…,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492117065&qb=6rOg7JaR7J20&enc=utf8
고양이 특발성 발작 질문,3살 먼치킨 고양이 입니다 다른 병은 없고 건강해요발작은 총 4번 정도 일어났는데요이게 기간이 2개월 텀으로 일어나고 발작 시간은 1분정도 있니다 발작하면서 스프레이 형식으로 소변 흐르구요 발작 하기전에 흥분하거나 스트레스 일어날만한 상황은 전혀 아니였구요 항상 자던 곳에서 자다가 갑자기 벌떡 일어나서는 발작 일으켜요 처음에 발작하고 병원에 갔을 때 영상이 없어서 그냥 특발성 발작일 확률이 크다 정도만 말씀해주시고 가라고 하더라구요 큰 병원 가서 mri 찍어봐야 할까요? 발작 당시 영상 일부 입니다,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491394208&qb=6rOg7JaR7J20&enc=utf8
